A Brighter Day,BEGINNER,2,13,19,1,0,0,BASIC,5,27,25,3,23,0,DIFFICULT,7,39,38,10,52,3,EXPERT,9,46,38,16,70,9,CHALLENGE,12,64,70,10,27,33
aftershock!!,BEGINNER,3,21,26,9,0,0,BASIC,5,25,26,5,103,0,DIFFICULT,9,53,52,20,87,14,EXPERT,13,79,78,25,48,85
All My Love,BEGINNER,2,15,12,7,0,0,BASIC,5,32,26,10,31,0,DIFFICULT,8,43,39,36,59,8,EXPERT,10,59,52,47,55,23
Anti-Matter,BEGINNER,6,38,39,16,0,0,BASIC,11,67,79,36,28,3,DIFFICULT,14,89,102,10,42,15,EXPERT,17,140,129,23,27,83,CHALLENGE,18,178,136,23,20,103
BALLAD THE FEATHERS,BEGINNER,1,14,21,0,0,0,BASIC,4,25,21,5,0,0,DIFFICULT,7,40,33,9,0,5,EXPERT,10,55,49,10,0,27,CHALLENGE,8,40,33,29,0,4
CG Project,BEGINNER,3,21,25,7,0,0,BASIC,5,39,33,14,13,0,DIFFICULT,9,55,50,32,38,4,EXPERT,12,80,66,58,30,26
Crazy Control,BEGINNER,1,10,12,1,0,0,BASIC,4,18,17,10,0,0,DIFFICULT,6,31,34,16,0,5,EXPERT,9,50,61,30,0,54,CHALLENGE,12,56,61,36,0,78
Dazzlin' Darlin,BEGINNER,2,11,18,1,0,0,BASIC,6,31,31,25,15,0,DIFFICULT,9,46,43,36,5,9,EXPERT,11,58,55,36,11,25
Dazzlin' Darlin-秋葉工房mix-,BEGINNER,3,19,20,3,0,0,BASIC,5,32,26,3,18,0,DIFFICULT,8,43,33,54,28,3,EXPERT,11,70,53,34,2,28
Decade,BEGINNER,2,15,18,3,0,0,BASIC,5,31,24,3,71,0,DIFFICULT,8,43,37,23,87,5,EXPERT,11,53,49,9,93,18
ΔMAX,BEGINNER,3,21,22,0,0,0,BASIC,5,27,22,7,0,0,DIFFICULT,13,76,91,30,8,22,EXPERT,17,94,106,89,31,75,CHALLENGE,17,98,101,115,31,100
dirty digital,BEGINNER,1,12,17,3,17,0,BASIC,4,27,23,3,14,0,DIFFICULT,7,44,46,34,18,7,EXPERT,11,58,69,25,14,39,CHALLENGE,13,71,93,23,5,85
DROP,BEGINNER,1,11,12,1,0,0,BASIC,4,24,25,5,38,0,DIFFICULT,7,37,37,32,39,4,EXPERT,11,58,56,27,36,21
Dummy,BEGINNER,2,16,14,0,16,0,BASIC,4,29,28,0,8,0,DIFFICULT,7,49,36,5,3,7,EXPERT,10,66,58,34,11,26
FIRE FIRE,BEGINNER,3,21,25,3,0,0,BASIC,5,32,25,16,5,0,DIFFICULT,8,48,50,23,25,6,EXPERT,14,90,87,23,14,92
Freeze,BEGINNER,2,12,17,1,61,0,BASIC,5,24,23,0,144,0,DIFFICULT,8,38,34,16,146,5,EXPERT,12,58,46,29,123,42,CHALLENGE,13,58,46,45,120,42
going up,BEGINNER,3,20,17,0,8,0,BASIC,7,51,35,0,0,0,DIFFICULT,10,69,52,12,0,8,EXPERT,12,85,70,16,0,24,CHALLENGE,11,69,52,56,0,9
GOLD RUSH,BEGINNER,2,15,13,1,0,0,BASIC,5,28,27,21,43,0,DIFFICULT,8,46,47,54,66,6,EXPERT,12,72,67,40,31,56
Gotta Dance,BEGINNER,2,13,11,0,0,0,BASIC,3,16,18,7,32,0,DIFFICULT,6,38,36,21,40,3,EXPERT,10,64,54,23,45,39
Heatstroke,BEGINNER,2,16,17,5,0,0,BASIC,6,34,23,20,67,0,DIFFICULT,8,43,40,1,91,7,EXPERT,10,60,58,1,29,30,CHALLENGE,8,43,40,23,87,7
IF YOU WERE HERE,BEGINNER,2,18,18,1,4,0,BASIC,6,36,30,40,31,1,DIFFICULT,7,44,36,27,38,6,EXPERT,10,54,48,16,43,18,CHALLENGE,6,37,30,63,25,1
IF YOU WERE HERE (L.E.D.-G STYLE REMIX),BEGINNER,3,20,20,10,0,0,BASIC,8,50,40,23,15,6,DIFFICULT,10,62,53,36,14,22,EXPERT,13,80,86,21,30,65
I'm so Happy,BEGINNER,3,20,30,16,10,0,BASIC,6,37,30,18,55,0,DIFFICULT,8,55,52,30,54,8,EXPERT,12,79,67,32,82,33,CHALLENGE,16,119,110,27,77,104
in love wit you,BEGINNER,1,14,18,0,0,0,BASIC,3,16,24,0,116,0,DIFFICULT,6,28,37,30,125,1,EXPERT,8,38,49,18,168,8
KIMONO♥PRINCESS,BEGINNER,5,25,36,5,43,4,BASIC,8,44,43,30,57,11,DIFFICULT,12,70,58,30,50,34,EXPERT,15,98,94,49,38,100
KISS KISS KISS 秋葉工房 MIX,BEGINNER,2,17,20,3,0,0,BASIC,5,31,26,1,15,0,DIFFICULT,8,44,40,25,71,4,EXPERT,12,64,66,34,35,28
La libertad,BEGINNER,3,15,28,1,0,0,BASIC,5,25,28,1,4,0,DIFFICULT,9,51,49,18,4,11,EXPERT,12,73,63,16,4,35,CHALLENGE,14,84,70,16,4,63
La receta,BEGINNER,3,16,16,7,0,0,BASIC,4,21,21,9,26,0,DIFFICULT,7,44,37,10,19,9,EXPERT,11,65,54,9,20,43,CHALLENGE,13,69,59,21,35,61
Leaving･･･,BEGINNER,2,15,18,1,27,0,BASIC,5,34,24,16,36,0,DIFFICULT,8,45,36,1,45,7,EXPERT,11,58,54,16,45,44,CHALLENGE,13,73,66,3,51,67
Love Again,BEGINNER,2,9,8,0,0,0,BASIC,4,14,14,1,23,0,DIFFICULT,6,25,20,5,75,6,EXPERT,8,34,31,14,70,28
MAX LOVE,BEGINNER,3,21,22,1,16,0,BASIC,6,46,30,1,4,0,DIFFICULT,8,53,37,9,11,4,EXPERT,11,66,44,40,2,19,CHALLENGE,13,80,89,38,2,36
Melody Life,BEGINNER,2,15,14,0,6,0,BASIC,5,32,28,1,31,0,DIFFICULT,7,46,35,38,31,0,EXPERT,10,60,50,76,20,11,CHALLENGE,11,60,50,76,20,11
New Decade,BEGINNER,4,27,40,7,0,0,BASIC,11,72,103,30,53,9,DIFFICULT,14,87,117,36,47,38,EXPERT,17,124,124,76,29,74,CHALLENGE,18,139,158,112,35,101
oarfish,BEGINNER,1,8,11,3,7,0,BASIC,2,13,11,3,20,0,DIFFICULT,8,40,40,3,95,11,EXPERT,11,49,52,9,121,21
only my railgun,BEGINNER,1,13,17,1,18,0,BASIC,4,23,23,3,39,0,DIFFICULT,6,35,29,16,82,1,EXPERT,9,48,47,18,58,12,CHALLENGE,7,43,35,76,36,24
Pierce The Sky,BEGINNER,3,15,19,1,0,0,BASIC,8,52,39,21,26,8,DIFFICULT,11,69,66,23,38,46,EXPERT,14,91,92,34,22,101,CHALLENGE,16,127,103,41,12,114
Pluto The First,BEGINNER,8,23,37,12,3,9,BASIC,10,40,65,30,56,35,DIFFICULT,14,80,106,23,24,103,EXPERT,17,112,134,69,12,120,CHALLENGE,18,117,134,98,12,123
Poseidon(kors k mix),BEGINNER,2,18,24,1,0,0,BASIC,5,32,24,20,39,0,DIFFICULT,9,52,49,52,19,17,EXPERT,14,81,68,45,21,97
POSSESSION,BEGINNER,7,39,55,5,56,0,BASIC,10,71,55,5,27,22,DIFFICULT,14,89,105,102,29,47,EXPERT,17,123,161,110,26,95,CHALLENGE,18,134,161,115,35,100
real-high-SPEED,BEGINNER,2,14,10,0,0,0,BASIC,4,25,21,5,26,0,DIFFICULT,6,34,32,12,44,3,EXPERT,8,46,37,38,31,17
resonance,BEGINNER,2,16,13,9,0,0,BASIC,4,25,27,10,13,0,DIFFICULT,8,51,41,23,30,6,EXPERT,11,71,61,30,26,27
roppongi EVOLVED ver.A,BEGINNER,6,27,28,3,25,0,BASIC,8,43,35,10,73,2,DIFFICULT,11,63,56,25,78,21,EXPERT,15,93,99,20,79,102
roppongi EVOLVED ver.B,BEGINNER,6,25,26,5,29,0,BASIC,8,41,40,10,77,4,DIFFICULT,11,62,60,18,67,27,EXPERT,15,85,93,23,68,101
roppongi EVOLVED ver.C,BEGINNER,6,27,26,1,28,2,BASIC,8,43,39,12,58,7,DIFFICULT,11,66,65,21,31,38,EXPERT,15,88,102,30,42,103
roppongi EVOLVED ver.D,BEGINNER,6,27,31,1,43,0,BASIC,8,46,55,10,76,11,DIFFICULT,11,68,63,30,60,54,EXPERT,15,94,113,32,56,112
Sacred Oath,BEGINNER,2,14,14,1,0,0,BASIC,4,23,28,5,27,0,DIFFICULT,7,44,42,18,63,4,EXPERT,11,65,56,27,47,22,CHALLENGE,12,73,84,30,45,33
sakura storm,BEGINNER,2,18,23,0,6,0,BASIC,4,26,30,1,10,0,DIFFICULT,7,48,53,18,35,4,EXPERT,10,68,61,5,31,24,CHALLENGE,13,86,61,89,12,43
Sakura Sunrise,BEGINNER,3,20,22,12,0,0,BASIC,7,50,45,40,30,3,DIFFICULT,10,73,60,47,28,22,EXPERT,14,86,75,69,40,48,CHALLENGE,16,116,110,98,43,102
Second Heaven,BEGINNER,2,15,18,3,0,0,BASIC,5,27,24,16,28,0,DIFFICULT,9,43,43,21,28,10,EXPERT,11,61,49,50,21,23,CHALLENGE,14,81,80,18,24,87
She is my wife,BEGINNER,3,13,17,7,0,0,BASIC,5,25,23,12,61,0,DIFFICULT,7,37,40,23,72,8,EXPERT,12,61,58,47,40,35
Shine,BEGINNER,2,10,15,0,0,0,BASIC,4,20,20,0,58,0,DIFFICULT,6,33,31,9,46,3,EXPERT,9,43,41,12,49,18,CHALLENGE,12,55,57,16,59,50
☆shining☆,BEGINNER,2,18,23,1,0,0,BASIC,5,31,30,12,61,0,DIFFICULT,8,55,46,38,35,4,EXPERT,11,70,53,65,36,15
Shiny World,BEGINNER,2,16,11,0,32,1,BASIC,8,43,29,14,21,21,DIFFICULT,11,61,40,21,22,77,EXPERT,14,83,55,34,0,107,CHALLENGE,16,96,74,65,21,120
Sky Is The Limit,BEGINNER,2,14,18,5,0,0,BASIC,5,34,25,12,18,0,DIFFICULT,9,55,50,40,34,13,EXPERT,12,58,56,38,74,32
smooooch・∀・,BEGINNER,2,15,14,1,0,0,BASIC,4,22,29,3,17,0,DIFFICULT,7,41,51,21,54,5,EXPERT,12,73,65,43,36,41,CHALLENGE,10,57,51,83,29,15
someday...,BEGINNER,2,18,19,5,32,0,BASIC,5,32,25,5,35,0,DIFFICULT,7,44,31,14,52,3,EXPERT,9,55,51,9,77,11
Taking It To The Sky,BEGINNER,1,9,10,0,0,0,BASIC,3,18,21,0,29,0,DIFFICULT,5,32,21,5,56,0,EXPERT,8,48,37,5,62,14
Theory of Eternity,BEGINNER,3,23,20,9,0,0,BASIC,6,40,40,20,37,0,DIFFICULT,9,55,40,20,26,10,EXPERT,12,73,60,21,19,30,CHALLENGE,10,56,53,50,31,22
THIS NIGHT,BEGINNER,2,16,20,1,0,0,BASIC,5,27,26,1,38,0,DIFFICULT,8,47,46,7,41,7,EXPERT,11,63,60,9,42,36
Valkyrie dimension,BEGINNER,9,43,61,23,65,34,BASIC,13,61,61,16,72,74,DIFFICULT,15,77,92,21,77,110,EXPERT,18,119,111,21,73,143,CHALLENGE,19,145,143,70,55,153
VANESSA,BEGINNER,4,29,30,10,0,0,BASIC,7,44,30,67,47,0,DIFFICULT,11,69,61,54,35,41,EXPERT,16,125,92,32,21,106
WH1TE RO5E,BEGINNER,3,17,18,1,3,0,BASIC,5,30,37,9,18,0,DIFFICULT,9,49,49,14,34,13,EXPERT,13,77,87,36,13,85
What Will Come of Me,BEGINNER,2,11,17,0,0,0,BASIC,4,18,23,0,18,0,DIFFICULT,6,33,34,12,35,1,EXPERT,13,66,75,20,45,60
You are a Star,BEGINNER,2,15,19,5,0,0,BASIC,4,23,25,9,36,0,DIFFICULT,8,44,51,21,53,3,EXPERT,12,75,57,21,39,35,CHALLENGE,13,83,70,9,47,55
Your Angel,BEGINNER,2,15,21,3,21,0,BASIC,4,24,28,0,27,0,DIFFICULT,7,43,43,18,10,6,EXPERT,10,64,58,14,54,25
ZETA～素数の世界と超越者～,BEGINNER,3,18,21,0,0,0,BASIC,6,36,28,18,30,0,DIFFICULT,11,61,57,38,52,14,EXPERT,15,97,93,32,36,92,CHALLENGE,17,,,,,
888,BEGINNER,3,16,20,1,12,0,BASIC,6,42,41,10,20,0,DIFFICULT,13,90,83,36,51,38,EXPERT,14,109,102,23,43,55,CHALLENGE,18,200,117,25,22,110
アルストロメリア (walk with you remix),BEGINNER,3,20,18,3,36,0,BASIC,6,34,24,7,58,0,DIFFICULT,8,47,49,29,51,7,EXPERT,11,63,61,10,36,28,CHALLENGE,13,73,74,38,21,67
紅焔,BEGINNER,3,19,14,1,8,0,BASIC,6,35,28,5,27,0,DIFFICULT,9,54,50,43,46,8,EXPERT,12,74,58,36,30,34,CHALLENGE,15,113,101,74,30,102
雫,BEGINNER,2,18,17,0,0,0,BASIC,5,24,26,0,49,0,DIFFICULT,9,56,61,9,38,6,EXPERT,12,74,69,29,69,26
隅田川夏恋歌,BEGINNER,2,18,22,3,9,0,BASIC,5,31,30,5,15,0,DIFFICULT,10,63,52,23,12,11,EXPERT,12,86,60,14,0,31,CHALLENGE,16,108,110,85,20,90
天上の星～黎明記～,BEGINNER,2,19,20,0,0,0,BASIC,5,31,26,1,21,0,DIFFICULT,8,44,46,10,36,6,EXPERT,12,64,87,16,105,34
ビューティフル レシート,BEGINNER,4,22,24,1,23,0,BASIC,8,41,32,20,78,0,DIFFICULT,10,55,48,38,92,9,EXPERT,13,68,89,36,88,34
女々しくて,BEGINNER,1,15,17,3,0,0,BASIC,4,27,23,0,13,0,DIFFICULT,7,41,29,1,35,4,EXPERT,11,55,83,10,35,31,CHALLENGE,10,50,47,105,99,55
繚乱ヒットチャート,BEGINNER,2,17,15,1,15,0,BASIC,5,34,31,5,53,0,DIFFICULT,8,50,47,21,68,3,EXPERT,13,75,63,32,46,25
恋閃繚乱,BEGINNER,2,15,17,1,0,0,BASIC,6,31,29,20,56,0,DIFFICULT,8,42,35,12,48,7,EXPERT,11,63,46,21,17,29,CHALLENGE,15,94,94,50,31,103
Amalgamation,BEGINNER,3,28,27,7,17,0,BASIC,7,49,40,36,44,4,DIFFICULT,10,64,54,14,20,21,EXPERT,13,85,81,23,16,73,CHALLENGE,15,96,100,43,20,101
BRILLIANT 2U (AKBK MIX),BEGINNER,3,23,20,0,12,0,BASIC,7,48,47,36,27,2,DIFFICULT,11,75,54,27,24,37,EXPERT,15,118,104,63,25,105
Chronos,BEGINNER,1,11,10,0,44,0,BASIC,4,20,15,21,78,3,DIFFICULT,8,40,42,7,78,19,EXPERT,12,64,58,65,35,58,CHALLENGE,15,94,85,80,31,105
COME BACK TO MY HEART,BEGINNER,2,15,17,0,0,0,BASIC,5,28,23,3,35,0,DIFFICULT,8,43,41,23,45,6,EXPERT,12,56,64,23,66,33,CHALLENGE,6,36,23,47,51,0
Cosmic Hurricane,BEGINNER,3,16,15,1,18,0,BASIC,6,34,31,3,32,0,DIFFICULT,9,52,54,29,45,7,EXPERT,13,78,69,14,35,37,CHALLENGE,15,97,104,36,82,100
CRAZY♥LOVE,BEGINNER,3,21,27,14,53,0,BASIC,6,35,34,14,63,0,DIFFICULT,12,76,75,50,76,51,EXPERT,15,95,101,87,57,100
Diamond Dust,BEGINNER,1,14,12,1,0,0,BASIC,5,29,24,3,46,0,DIFFICULT,7,36,37,41,63,4,EXPERT,10,50,43,43,70,25,CHALLENGE,13,62,61,96,41,64
dreaming can make a wish come true,BEGINNER,2,15,23,3,25,0,BASIC,4,23,23,5,38,0,DIFFICULT,7,43,35,14,35,5,EXPERT,11,56,53,23,34,20
ever snow,BEGINNER,2,18,18,0,0,0,BASIC,4,24,24,10,29,0,DIFFICULT,8,50,42,29,23,13,EXPERT,12,76,60,36,18,46
Fever,BEGINNER,1,14,22,1,0,0,BASIC,4,25,22,1,11,0,DIFFICULT,7,39,33,14,33,3,EXPERT,9,46,38,9,68,10
Find You Again,BEGINNER,3,13,25,7,29,0,BASIC,5,25,25,3,33,0,DIFFICULT,9,41,37,25,21,8,EXPERT,12,61,62,16,32,40
FLOWER,BEGINNER,3,16,21,5,51,0,BASIC,7,35,28,12,70,0,DIFFICULT,10,59,50,16,16,16,EXPERT,13,72,57,50,17,40,CHALLENGE,15,97,93,69,25,103
future gazer,BEGINNER,2,14,17,1,10,0,BASIC,5,23,22,1,29,0,DIFFICULT,7,31,28,12,70,2,EXPERT,9,48,45,23,59,11,CHALLENGE,9,42,40,72,31,28
Get Back Up!,BEGINNER,2,18,12,1,0,0,BASIC,7,35,25,10,50,1,DIFFICULT,9,51,45,12,30,10,EXPERT,12,63,57,32,32,42
Go For The Top,BEGINNER,6,31,29,5,46,0,BASIC,8,49,44,38,64,6,DIFFICULT,12,74,66,30,27,56,EXPERT,15,106,105,23,34,109,CHALLENGE,18,157,108,40,30,129
Haunted Rhapsody,BEGINNER,2,20,19,3,0,0,BASIC,5,26,19,21,34,0,DIFFICULT,7,41,51,9,51,3,EXPERT,13,69,64,1,39,39
HEART BEAT FORMULA,BEGINNER,4,20,19,3,29,0,BASIC,7,51,47,0,21,0,DIFFICULT,10,66,47,3,38,11,EXPERT,13,89,76,18,23,27
HEARTBREAK (Sound Slektaz remix),BEGINNER,1,14,18,0,2,0,BASIC,4,24,24,3,38,0,DIFFICULT,6,35,30,21,57,0,EXPERT,10,51,55,43,41,14
I/O,BEGINNER,2,17,18,1,0,0,BASIC,4,28,25,0,24,0,DIFFICULT,7,47,43,18,42,5,EXPERT,11,72,62,27,22,50
In The Air,BEGINNER,4,20,17,10,0,0,BASIC,6,33,23,0,55,0,DIFFICULT,9,44,34,5,83,5,EXPERT,11,68,46,0,13,30
IN THE ZONE,BEGINNER,1,11,15,1,14,0,BASIC,4,18,15,7,25,0,DIFFICULT,7,41,36,18,38,7,EXPERT,9,55,46,40,30,21
KEEP ON MOVIN' (Y&Co. DJ BOSS remix),BEGINNER,2,14,15,0,0,0,BASIC,6,37,31,38,55,1,DIFFICULT,9,55,42,29,44,18,EXPERT,14,87,85,45,10,102
Let's Get Away,BEGINNER,2,14,12,5,34,0,BASIC,4,21,25,5,28,0,DIFFICULT,7,41,50,16,22,5,EXPERT,9,52,50,25,19,14
London EVOLVED ver.A,BEGINNER,5,25,39,5,9,0,BASIC,8,46,78,7,17,2,DIFFICULT,11,66,133,21,2,33,EXPERT,14,85,177,20,4,96,CHALLENGE,17,132,177,54,2,105
London EVOLVED ver.B,BEGINNER,5,28,52,14,4,0,BASIC,8,51,52,14,10,0,DIFFICULT,11,68,78,29,35,6,EXPERT,14,87,102,27,48,14,CHALLENGE,17,135,129,67,64,73
London EVOLVED ver.C,BEGINNER,5,28,49,9,7,0,BASIC,8,51,49,16,11,0,DIFFICULT,11,69,74,36,2,5,EXPERT,14,87,99,25,1,15,CHALLENGE,17,148,124,60,1,72
LOVE & JOY,BEGINNER,2,20,21,1,0,0,BASIC,5,36,28,1,15,0,DIFFICULT,9,56,50,45,22,7,EXPERT,11,71,50,65,10,23
LOVE IS THE POWER -Re:born-,BEGINNER,1,16,20,1,2,0,BASIC,5,30,25,3,10,1,DIFFICULT,7,40,31,1,23,6,EXPERT,10,52,57,5,26,39
MAGIC PARADE,BEGINNER,1,10,15,0,17,0,BASIC,4,20,15,1,0,0,DIFFICULT,7,40,31,16,0,8,EXPERT,10,60,42,5,6,39
Mermaid girl,BEGINNER,1,16,17,1,8,0,BASIC,4,30,23,0,12,0,DIFFICULT,7,43,34,52,5,5,EXPERT,11,61,46,18,0,40,CHALLENGE,12,63,46,49,0,41
message,BEGINNER,1,15,12,1,0,0,BASIC,5,31,25,5,15,0,DIFFICULT,7,47,31,12,32,6,EXPERT,11,62,50,25,46,23
NEPHILIM DELTA,BEGINNER,4,31,36,7,8,0,BASIC,8,55,45,14,28,1,DIFFICULT,12,89,73,7,16,29,EXPERT,14,122,73,14,19,53
New Beginning,BEGINNER,3,18,18,0,3,0,BASIC,5,31,24,1,6,0,DIFFICULT,9,46,37,12,50,7,EXPERT,11,63,55,18,36,23,CHALLENGE,12,63,55,40,36,23
New York EVOLVED (Type A),BEGINNER,4,18,29,5,32,1,BASIC,9,41,39,36,39,5,DIFFICULT,13,75,88,45,63,60,EXPERT,16,99,114,58,75,104
New York EVOLVED (Type B),BEGINNER,4,19,24,3,26,0,BASIC,9,39,49,23,25,3,DIFFICULT,13,66,74,30,25,53,EXPERT,16,86,99,41,30,103
New York EVOLVED (Type C),BEGINNER,4,19,24,3,14,2,BASIC,9,39,42,29,11,9,DIFFICULT,13,66,60,34,11,59,EXPERT,16,85,91,47,21,105
osaka EVOLVED -毎度、おおきに!- (TYPE1),BEGINNER,9,33,43,3,26,2,BASIC,11,50,75,14,36,13,DIFFICULT,13,69,88,20,34,44,EXPERT,15,87,88,41,40,97
osaka EVOLVED -毎度、おおきに!- (TYPE2),BEGINNER,9,33,43,3,26,2,BASIC,11,50,75,14,36,14,DIFFICULT,13,69,88,20,34,45,EXPERT,15,81,88,96,16,88
osaka EVOLVED -毎度、おおきに!- (TYPE3),BEGINNER,9,33,44,3,25,2,BASIC,11,51,77,14,38,15,DIFFICULT,13,71,90,20,36,51,EXPERT,15,87,90,34,89,100
PARANOiA (kskst mix),BEGINNER,4,27,31,5,4,0,BASIC,9,57,55,34,21,9,DIFFICULT,13,90,63,34,20,39,EXPERT,17,143,113,61,28,103
PARANOiA Revolution,BEGINNER,6,37,54,3,2,0,BASIC,9,62,104,34,38,7,DIFFICULT,14,92,104,30,29,17,EXPERT,18,142,158,58,28,60,CHALLENGE,19,168,158,89,42,100
Private Eye,BEGINNER,2,14,26,1,0,0,BASIC,4,20,26,7,60,0,DIFFICULT,8,41,40,9,81,5,EXPERT,12,56,53,20,85,15
Programmed Universe,BEGINNER,2,17,22,0,0,0,BASIC,5,29,38,7,37,1,DIFFICULT,9,45,50,30,70,16,EXPERT,12,65,77,23,40,70
PUT YOUR FAITH IN ME (DA's Twinkly Disco Remix),BEGINNER,1,10,9,1,12,0,BASIC,5,28,23,14,52,0,DIFFICULT,8,42,38,23,37,9,EXPERT,13,77,57,38,63,100
REBORN MAGIC,BEGINNER,2,17,17,1,0,0,BASIC,4,27,23,5,42,0,DIFFICULT,7,42,34,18,32,4,EXPERT,9,51,46,21,23,15
Rescue Me,BEGINNER,2,18,18,0,0,0,BASIC,4,21,24,0,0,0,DIFFICULT,8,48,42,9,0,8,EXPERT,12,63,54,1,0,50
Resurrection,BEGINNER,2,17,17,0,19,0,BASIC,5,28,23,0,59,0,DIFFICULT,7,40,29,12,81,6,EXPERT,10,53,46,25,61,14
REVOLUTIONARY ADDICT,BEGINNER,3,18,21,1,11,0,BASIC,7,42,36,21,51,1,DIFFICULT,10,56,51,18,49,21,EXPERT,13,86,73,16,69,87,CHALLENGE,16,125,108,54,54,115
Rhythms Inside,BEGINNER,1,11,16,0,15,0,BASIC,3,18,21,3,26,0,DIFFICULT,7,34,32,10,46,4,EXPERT,9,45,43,29,47,13
Seasons,BEGINNER,2,19,20,0,0,0,BASIC,5,28,28,0,17,0,DIFFICULT,8,52,41,3,26,8,EXPERT,12,63,49,23,78,21
Seule,BEGINNER,2,15,15,0,10,0,BASIC,6,28,20,1,58,0,DIFFICULT,10,43,36,0,7,17,EXPERT,12,56,46,3,19,24
Share The Love,BEGINNER,2,15,19,3,23,0,BASIC,4,22,26,0,96,0,DIFFICULT,8,48,39,47,10,7,EXPERT,12,64,59,36,18,26
SigSig,BEGINNER,3,21,22,0,12,0,BASIC,6,38,29,9,30,0,DIFFICULT,9,55,44,60,41,6,EXPERT,12,68,67,60,37,19,CHALLENGE,10,57,44,74,40,6
SILVER☆DREAM,BEGINNER,4,43,30,10,17,0,BASIC,8,55,46,43,49,3,DIFFICULT,11,78,61,87,37,29,EXPERT,15,108,92,70,64,85
snow prism,BEGINNER,3,18,16,1,5,0,BASIC,6,31,32,3,30,0,DIFFICULT,9,49,56,56,35,10,EXPERT,12,75,65,23,37,35,CHALLENGE,16,99,107,80,28,100
Something Special,BEGINNER,2,14,11,1,0,0,BASIC,4,17,15,0,22,0,DIFFICULT,7,25,19,1,46,2,EXPERT,11,47,31,0,13,41
STRAIGHT JET,BEGINNER,2,16,19,0,4,0,BASIC,4,28,25,1,25,0,DIFFICULT,7,41,31,25,66,2,EXPERT,11,60,51,25,71,20
Take A Step Forward,BEGINNER,2,16,18,1,23,0,BASIC,7,35,24,9,82,0,DIFFICULT,9,42,42,0,91,12,EXPERT,11,61,48,18,20,20
The Heavens Above,BEGINNER,3,16,17,0,9,0,BASIC,7,34,23,10,100,0,DIFFICULT,9,43,46,7,116,9,EXPERT,11,59,46,7,41,26
TIME,BEGINNER,1,12,14,3,0,0,BASIC,5,24,19,1,61,0,DIFFICULT,7,39,28,0,15,7,EXPERT,9,47,38,0,43,19
Tohoku EVOLVED,BEGINNER,6,46,28,1,0,0,BASIC,9,68,56,5,0,1,DIFFICULT,14,101,106,3,0,30,EXPERT,17,162,106,50,11,100,CHALLENGE,18,175,106,74,26,101
tokyoEVOLVED (TYPE1),BEGINNER,6,25,31,9,5,0,BASIC,9,49,41,14,12,0,DIFFICULT,13,76,83,34,54,33,EXPERT,16,119,102,50,21,91
tokyoEVOLVED (TYPE2),BEGINNER,6,21,20,3,11,0,BASIC,9,43,41,23,18,2,DIFFICULT,13,72,83,29,51,25,EXPERT,16,113,102,76,24,93
tokyoEVOLVED (TYPE3),BEGINNER,6,19,20,5,15,0,BASIC,9,38,41,9,25,1,DIFFICULT,13,69,83,29,55,33,EXPERT,16,106,102,83,21,91
Tribe,BEGINNER,2,18,17,0,4,0,BASIC,5,30,23,5,30,0,DIFFICULT,7,43,34,34,55,4,EXPERT,10,56,51,49,29,20,CHALLENGE,13,79,69,32,48,69
TRIP MACHINE (xac nanoglide mix),BEGINNER,4,23,28,0,0,0,BASIC,8,40,35,25,42,3,DIFFICULT,12,72,56,27,54,34,EXPERT,16,113,92,41,64,102
TRIP MACHINE EVOLUTION,BEGINNER,4,33,30,7,2,4,BASIC,9,56,46,58,15,17,DIFFICULT,12,80,61,60,18,46,EXPERT,16,132,103,87,15,108,CHALLENGE,18,164,111,105,22,115
TWINKLE♡HEART,BEGINNER,1,17,23,1,21,0,BASIC,4,29,30,1,24,0,DIFFICULT,8,54,38,47,21,5,EXPERT,11,68,53,41,57,24,CHALLENGE,10,52,30,165,80,1
UNBELIEVABLE (Sparky remix),BEGINNER,4,30,27,5,16,0,BASIC,7,39,27,14,81,0,DIFFICULT,11,63,55,21,82,19,EXPERT,15,87,105,32,88,69
Until the End,BEGINNER,3,20,21,1,0,0,BASIC,4,25,28,12,47,0,DIFFICULT,9,50,50,27,54,7,EXPERT,12,72,64,32,38,31
Wicked Plastik,BEGINNER,3,20,24,3,0,0,BASIC,4,26,24,1,14,0,DIFFICULT,8,41,42,1,16,7,EXPERT,13,64,66,14,16,53
Wings of an Angel (Fly With Me),BEGINNER,2,13,14,0,39,0,BASIC,4,20,29,3,64,0,DIFFICULT,8,43,43,16,72,9,EXPERT,12,64,80,20,87,34
お米の美味しい炊き方、そしてお米を食べることによるその効果。,BEGINNER,4,31,23,7,25,0,BASIC,8,50,39,10,26,3,DIFFICULT,12,87,63,12,18,34,EXPERT,16,128,105,41,10,102
折れないハート,BEGINNER,2,13,7,1,0,0,BASIC,4,25,31,1,23,0,DIFFICULT,8,52,39,14,25,4,EXPERT,11,66,47,38,35,15
からふるぱすてる,BEGINNER,2,23,23,1,0,0,BASIC,6,44,31,9,25,0,DIFFICULT,9,66,62,41,29,15,EXPERT,12,93,93,20,33,46
キケンな果実,BEGINNER,2,18,21,0,17,0,BASIC,6,35,28,12,57,0,DIFFICULT,9,54,43,7,56,12,EXPERT,13,79,79,20,34,42
